id,name,address,rating,author,text,review_rating
12,Thai Villa,"5 E 19th St, New York, NY 10003, USA",4.7,yuyu (ゆゆ),"VERY GOOD! Food was delicious, service was FANTASTIC, atmosphere was perfect for a special dinner. I ordered a duck curre and was 10/10 delicious. The appetizer we got (chicken wrapped in some leaves) was also 10/10 delicious. Would definitely dine here again! Wish we lived closer. We went there on a Sunday at 6:30 with a reservation. Looks pretty packed so might want to make a reservation in advance!",5
13,Thai Villa,"5 E 19th St, New York, NY 10003, USA",4.7,L. Wissanee,"I ordered takeout through DoorDash and it was amazing! As someone who is Thai, it can be challenging to find restaurants that cook authentic Thai food. I brought my family to New York and I want to try Thai restaurants near our hotel. Thai Villa restaurant food was so delicious.",5
14,Thai Villa,"5 E 19th St, New York, NY 10003, USA",4.7,Pain,"Amazing experience! We made a reservation for a table of four around the holidays in December and we sat on the second floor, overlooking the rest of the restaurant. The ambience is romantic, perfect for a date or even a family setting. Food was really delicious and cheap too, for Manhattan. I would recommend the papaya salad and the Tom Yum soup. The soup was amazing.",5
15,Thai Villa,"5 E 19th St, New York, NY 10003, USA",4.7,Katie Luthor,"Thai Villa's luxury-themed restaurant is an epitome of opulence and elegance. From the moment you step inside, you're transported to a world of sophistication and refinement. The decor, adorned with rich textures and intricate details, sets the stage for an unforgettable dining experience.The menu at Thai Villa is a culinary masterpiece, offering a tantalizing selection of authentic Thai dishes crafted with the finest ingredients. Each dish is a work of art, bursting with bold flavors and exquisite presentation. The attention to detail extends to the service, where every guest is treated like royalty.While dining at Thai Villa may come with a higher price tag, the experience is worth every penny. Whether you're celebrating a special occasion or simply indulging in a luxurious night out, Thai Villa's luxury-themed restaurant promises a dining experience that is unparalleled in both taste and ambiance.",5
16,Guac Time Mexican Grill,"599 6th Ave, New York, NY 10011, USA",4.2,Arshdeep Singh,"I recently had lunch here with my girlfriend , and it was a fantastic experience. The food was delicious, and the service was quick and friendly. I particularly enjoyed the variety of menu options they offer, and the flavors were on point. The avocado taco box was a personal favorite, and their hot sauces added an extra kick to the meal. It never disappoints when I'm craving Mexican-inspired fast food. I'll definitely be back for more!",5
17,Guac Time Mexican Grill,"599 6th Ave, New York, NY 10011, USA",4.2,Shawn C.,The beef seems too firm and lacks flavor - I would have liked it to be more tender and juicy (and tasty) but it wasn’t. The avocado taco box is a nice vegetarian option. I only came here because the nearest taco bell was closed.,2
18,Guac Time Mexican Grill,"599 6th Ave, New York, NY 10011, USA",4.2,ᴋᴀɪ,"The burrito was delicious. It was a Mexican and Indian fusion. The burrito was very flavorful, filling but light at the same time. They gave good portions I highly recommend this place. Also on Uber Eats they have a good deal when you buy one, get one free. The guy was nice and friendly. Good service!",5
19,Guac Time Mexican Grill,"599 6th Ave, New York, NY 10011, USA",4.2,Emoni Ellis,Ordered food from here for my break. THEY FORGOT TO PUT THE CHICKEN IN MY BOWL. Went in for some type of compensation. There was no manager and the workers were very rude. One of the workers said “we don’t have time for this customer” to another worker IN MY FACE. Did end up getting a new bowl but will not be coming back to this location. They need to work on their customer service skills!!!,2
20,Guac Time Mexican Grill,"599 6th Ave, New York, NY 10011, USA",4.2,Noor Amin,Halal options.  Otherwise very average and won’t go out of my way to return.  Nowhere to wash hands.  I love hole in the wall restaurants when the food is worth it but this place doesn’t make the cut.  FYI 4% extra to use credit card,3
21,Hollywood Diner,"574 6th Ave, New York, NY 10011, USA",3.9,Priyanka Priyanka,"Went here for dinner. The food was okay and it's pricier than some other diners. The service isn't great because we waited a long time for the food and we had to ask another server if they forgot our order. They have a good seating area, both inside and outside. This place isn't bad but it isn't great either!",4
22,Hollywood Diner,"574 6th Ave, New York, NY 10011, USA",3.9,PhilYouIn,"Small to medium sized diner on the corner, right by the subway. Fairly empty at 1PM, so we were seated right away. Good service. Coffee hot and delicious. Eggs up were okay, as was my wife’s breakfast sandwich. Our milk and sugar scraps were picked up right away, and our coffee cups refilled just as quickly. Tiny, old bathrooms. But the diner was just what we were looking for on a rainy day after a doctor visit; good service, good food, and a place to relax without being rushed. Plus, the bill was remarkably inexpensive for these days.",4
23,Hollywood Diner,"574 6th Ave, New York, NY 10011, USA",3.9,Artem Mordashov,"The atmosphere was OK, not too busy during lunch time, waitress didn't pay much attention and didn't check if things are OK or whether I need the check. Also, she rolled eyes for some reason. Like ""hello""(rolling eyes). ""How many of you?""(rolling eyes). ""What can I get you?""(rolling eyes). It got entertaining eventually. The other waiters were more helpful though. Food was normal, tasted well. Prices were good too.",5
24,Hollywood Diner,"574 6th Ave, New York, NY 10011, USA",3.9,Gianna Ribecca,"Came by after a night out since they are open 24/7 . Food is decent a bit bland, bit high on the price but its a place to go for after a nights out.",4
25,Hollywood Diner,"574 6th Ave, New York, NY 10011, USA",3.9,Howard Wong,"Had burgers for lunch that were good. Atmosphere was terrible because the doors were open and they had two men slow sipping beers in the outside tables while commenting on every woman who passed by. Also the service was awful.  The waitress did not come by on a regular basis or even once to see how we are doing.  When I asked for a soda refill she stated, I refilled you once and will have to charge you. I never had that experience at this diner before.  Asked for extra napkins and she counted out 2 napkins.  Who does that these days?",3
26,Sagaponack,"4 W 22nd St, New York, NY 10010, USA",4.6,BusyBurdie,Delicious quality food and great prices. Was there around happy hour time. Clean restaurant with cute friendly staff. Enjoyed all dishes ordered. Would come again. Very good beer battered fish and chips!!! Love the tarter sauce so cold and fresh. The chicken bites crispy and tender and seasoned just right. The parmesean fries so pillowy and light.,5
27,Sagaponack,"4 W 22nd St, New York, NY 10010, USA",4.6,Mira Ciganek,"Delicious and unique menu - a mix of Mediterranean and Asian flavors. We tried a bunch of small plates, our favorites were the salmon tartar, oysters and ironically the chicken bites. Plus their lychee cocktail and thai milk tea cake were incredible. Good deal during happy hour, will definitely be coming back!",5
28,Sagaponack,"4 W 22nd St, New York, NY 10010, USA",4.6,Marzouki,"My server Alex from Louisiana gave me the southern hospitality professional polite attentive service that we used to have back in the day. He is very passionate about the food & what the place has to offer! I miss that as restaurants nowadays have thoughtless waiters & servers. I actually got a dozen & a half of oysters 🦪 coz the various condiments are delight! $2 best quality Wellfleet oysters🦪 are a bargain & a deal not to be missed. My fried fish fillet Sammy was scrumptious. Dig the vibe, def recommend. Will be back for more happy hour oysters 🦪 for sure 😋",5
29,Sagaponack,"4 W 22nd St, New York, NY 10010, USA",4.6,Amy Kang,"Sagaponack is a hidden gem in Flatiron district. Beautiful decor and amazing food. Looks like there was a holiday event going on in mezzanine floor. What a great place to get together with friends and family!
We started out with bunch of oysters,  fluke tartare and gambas al ajillo. Presentation, texture and taste of fluke tartare was sensational!  Oysters were so fresh and loved all different toppings.
For main course, surf and turf was the big winner! Dry aged ribeye and lobster were packed with flavor and big enough portion to share for the table. Thai milk tea cake was so good. I don’t like sweets but ended up finishing the entire cake! We had an unforgettable holiday gathering at Sagaponack and can’t wait to come back to try different food.",5
30,Sagaponack,"4 W 22nd St, New York, NY 10010, USA",4.6,Valerie Piro,"Love this place! I’ve been here for lunch and dinner a few times over the past year. I’m such a fan of their roasted oysters (and the cavatelli, and scallops). Oh, and the earl grey crème brûlée is a delight, as is the lychee cocktail. Staff are super friendly.",5
31,Pasta Eater,"9 E 17th St, New York, NY 10003, USA",4.3,Swirl Through The World,Such a lovely dining experience. Upon entering you’re instantly transported to Europe. The vibes and the decor are wonderful. Everyone we interacted with was so friendly and welcoming. The flavors and portion sizes were perfection! We were there celebrating a birthday and they truly went above and beyond. From the amazing staff to the delectable dishes to the superb ambiance this place is a true gem and we will definitely be back.,5
32,Pasta Eater,"9 E 17th St, New York, NY 10003, USA",4.3,Javier Kohen,"I noticed this place thanks to the person making pasta that is visible from the street and I decided to check it out. It felt like discovering an underdog. The waiter was extremely attentive and caring. The food was good, but not all was great. I loved the mafaldini, but was not impressed by the four cheese gnocchi (not cheesy), and the salad. They were fine, but I wished I were eating something else. The cheesecake was good!",4
33,Pasta Eater,"9 E 17th St, New York, NY 10003, USA",4.3,陳奕婷,"Great vibe of a restaurant. It’s crowded so it’s better to make a reservation before coming here. The food itself was ok, I like the appetizer better than the pasta. Good for the first try but the food taste doesn’t give me strong impression.",4
34,Pasta Eater,"9 E 17th St, New York, NY 10003, USA",4.3,Nisha Mohan,Food was good albeit a tad salty. Very flavorful. We are vegetarian so the options were somewhat limited. The seating is very close together and we had to stand up on a couple of occasions to let the people seated in more interior tables in and out. The pasta that they cook in the parmesan wheel looked interesting until we saw the meat(ham/bacon) already in the wheel as it was taken to the table - couldn't risk the chance of  cross-contamination after that. But overall a very positive fun experience.,4
35,Pasta Eater,"9 E 17th St, New York, NY 10003, USA",4.3,Rupa Ved,"Came in for a nice solo dinner after a book signing. Really enjoyed my cozy spot at the bar overlooking the fresh pasta prep area.

Menu included lots of vegetarian items and a variety of flavors. I enjoyed the spinach ravioli, which had a lovely crispy breadcrumb balance against the rich sauce.

The service was very warm and inviting and the restaurant was lively and cozy. I was lucky enough to enjoy a complimentary cannoli with my Nutella tiramisu:)

Would gladly return and try the other vegetarian items on the menu, as well as the cheesecake!",4
36,Tarallucci e Vino Union Square,"15 E 18th St, New York, NY 10003, USA",4.4,Nehal Ahmed,"We reserved a team lunch here for group of 6. Our table was ready upon arrival. The restaurant has a nice European rustic vibe, with a bar area in front, and outdoor seating as well, weather permitted.

It’s a full on Italian lunch menu, if you are not familiar with Italian dishes, you would spend a lot of time in Google lol! The lunch menu is also different than dinner menu.

We got the burrata for appetizer. Amazing flatbread with tomato sauce and outrageous burrata cheese. I made sure no cheese was wasted. All of us got variety of dishes from pasta, gnocchi to panini. They all loved and spoke highly of their food. I got the Salmon that was seared so beautifully. The skin was crisp, but a very soft tasty layer underneath. The vegetables on the dish were also cooked so well. The special blueberry non alcoholic drink was solid as well.

Overall e had a fantastic team lunch. Service was incredible. We were in and out within an hour.",5
37,Tarallucci e Vino Union Square,"15 E 18th St, New York, NY 10003, USA",4.4,Isabelle Ji,"Excellent food when I came here for a private event. This place has got its bread and olive oil RIGHT, with the perfect saltiness and chewiness on the bread. The arugula and walnut salad was my fav dish, it was light, nutty and the dressing was done perfectly. Salmon was also a hit with the crispy and well seasoned skin (eat it w the skin), and got chicken, pasta, potatoes, and asparagus as well all of which were very good if you add a tad bit more salt to it. Berry salad for dessert with the fresh mint was a nice final cleanser.

Edit: Came here again for a small group lunch and the table average rating is probably 3.5. I liked my octopus, but others found their pasta completely bland!",4
38,Tarallucci e Vino Union Square,"15 E 18th St, New York, NY 10003, USA",4.4,Lucas Rane,"This has quickly become my favorite restaurant in the neighborhood. Reasonably priced and the staff couldn’t be nicer. I love how they always have new and exciting specials. The tiramisu is a must for dessert. Oh, also this place is one of those Italian places where if you don’t like the type of pasta or something, they will change it up for you, or remove ingredients etc. they even made me a mocktail! And a lively atmosphere that manages to up my spirits even after a hard day at work. Cool for drinks and snacks, or lunch and dinner. I have yet to try their breakfast but I heard that’s good too!!",5
39,Tarallucci e Vino Union Square,"15 E 18th St, New York, NY 10003, USA",4.4,Adam Wilczewski,"This restaurant's food may satisfy your cravings, but beware of the sticky situation beneath the tables with chewing gums, making cleanliness a priority. It's best to steer clear if you prefer a dining experience without unwanted trouser adornments.",2
40,Tarallucci e Vino Union Square,"15 E 18th St, New York, NY 10003, USA",4.4,Harrison R,"Very good food and service ! Highly recommend the flatbread as well as the orecchiette. The espresso martini was good, too",5
41,Slate NY,"54 W 21st St, New York, NY 10010, USA",4.1,Matthew Sansone,"We went on a (rainy) Tuesday night so consider this is not indicative of them at their busiest.
There are 2 private bar areas right off the lobby with private doors available. If it wasn't for the lobby floor being slippery from the noreaster, there is a slide going from the lobby to the basement. There is a private area in the basement as well.  There are distinct areas for sitting, games, an arcade and the bar. The 1 server came to us very quickly and our food came out quick. Innovative sauces for the chicken strips with more of an unannounced salad than picked veggie garnish, the fry basket was GIGANTIC and perfectly golden brown. The standout was the (perfectly cooked medium) sliders on GARLIC KNOTS!  Some may not consider this a restaurant but I would go back for the food next time I am in the city.",5
42,Slate NY,"54 W 21st St, New York, NY 10010, USA",4.1,Andrea Munoz,"Super cool, vibrant & different lounge/club with a slide to express yourself down into the fun (I found this extremely dope). On the main floor there is a bar and the club, down is the game level with massive space to entertain yourself with the arcade games, mini bowling section, jenga or lounging plus this is a great place to watch sports or events. I went on a Saturday night and of course the place was packed with good music and good vibes, I enjoyed myself with my husband while there yet in my opinion I think we would have had more fun & enjoy better all the games if we came with our own crew, definitely this is the spot to come with a group of friends.",5
43,Slate NY,"54 W 21st St, New York, NY 10010, USA",4.1,Kristy Rix,"This place is really funky, it's a good find by my husband who booked us some tickets for the superbowl.

Good food, drinks and atmosphere. Really busy but to be expected on the occasion!

I loved the different levels, slide, game rooms - was a really good experience.",5
44,Slate NY,"54 W 21st St, New York, NY 10010, USA",4.1,Renee Akselrud,"Super fun spot! I came here to celebrate Halloween with friends and had a great time. There’s 2 floors, each had their own DJ/ bars. If you don’t feel like taking the stairs, you could use the slide to get down to the lower level where they had a bunch of games to play. Really nice place to party, the only thing I didn’t like was security being “hands on” and physically moving people out of the way while trying to get through crowd. Overall, we had a good time and I would go back to see how it is when it’s not a holiday event.",5
45,Slate NY,"54 W 21st St, New York, NY 10010, USA",4.1,Dani Ser,"Awesome place to be a big kid without kids around. Play giant Uno's, pool, connect 4, jinga or just chill, have a drink get some finger foods and just chill.",4
46,Dos Toros Taqueria,"668 6th Ave #5148, New York, NY 10010, USA",4.2,Downtown Playboy,"Dos Toros is a triple threat: authentic Mexican food, excellent service, and a relaxed dining ambiance. The boss is constantly surveying customer satisfaction, and this “test kitchen” gets a 10 out of 10. The food is tasty, compared to similar options like Chipotle, except this place has an authentic taste. And the location is always clean, and the staff is kind and welcoming.",5
47,Dos Toros Taqueria,"668 6th Ave #5148, New York, NY 10010, USA",4.2,Francisco Olivo,"Clean place and its different comparing to chipotle and qdoba and other competitions. I like that. They have a better cheese and when making the burrito etc is made differently as well. The only thing i was recommended to eat was anything but the red rice which looked weird. Maybe to taste it but not for a second time thing. But all in all a friendly staff, neat place, and great food.",4
48,Dos Toros Taqueria,"668 6th Ave #5148, New York, NY 10010, USA",4.2,Sami Kaba,"I cannot emphasize enough how no one from the Dos Toros marketing team has considered addressing the issue of the paper used to wrap their tacos. It's baffling that despite the numerous complaints, no one seems to be concerned about this matter. I, for one, cannot enjoy tacos when they come glued to a paper. I suggest conducting research to find the proper way to wrap your tacos for deliveries. It's frustrating to see this oversight persist.",1
49,Dos Toros Taqueria,"668 6th Ave #5148, New York, NY 10010, USA",4.2,Nehal Ahmed,"Went back to Flatiron Dos Toros to give it another try, but same result. $14 bowl barely makes it half way. Half spoon of rice, half spoon chicken, literally seems like they are giving away food from their own bowl. Walked out of there still hungry.

I do like the food they make, it's tasty and good quality, but the service and people at the counter are not worth the trip.",3
50,Dos Toros Taqueria,"668 6th Ave #5148, New York, NY 10010, USA",4.2,Lll Nono,"Very clean spot to eat healthy food. Staffs are friendly. Had sweet potato bowl, tastes amazing.
Definitely will come back.",5
51,Periyali,"35 W 20th St, New York, NY 10011, USA",4.5,Marie Assante,"There's a reason this restaurant has been in business for 37 years, it's consistently great.  The restaurant recently underwent a massive renovation and it feels light, bright and airy.   The service was standout, warm and inviting and the dishes were all delightful.  My friend and I started with the mushrooms and beets and then went onto indulge in the Branzino for two which was massive and served with a large portion of broccolini.  The fish was flavorful and perfectly cooked.  Can't wait for an excuse to go back to try their price fixe menu, which looked like a steal at $49.  Highly recommend!",5
52,Periyali,"35 W 20th St, New York, NY 10011, USA",4.5,Jess,"Had items off the prix fixie menu $49.
The charcoal grilled octopus was exquisite and cooked just right! It was the best I’ve had in a while.
The garlic sauce from the patzaria skordalia paired well will the octopus.
The bass, however simple it looks, tasted great! A great light dinner at 10pm and close to their closing time on a Friday.

The service was great! Even when they received us an hour plus before closing time. The night was busy but they made sure to get our orders in and out within reasonable time.",5
53,Periyali,"35 W 20th St, New York, NY 10011, USA",4.5,Tripp Holt,"Food was above average, atmosphere and service were phenomenal.

We had a large group and sampled many items on the menu, family style. The lamb shank was the best, the rabbit was the worst. All of the appetizers were fun.",5
54,Periyali,"35 W 20th St, New York, NY 10011, USA",4.5,Nicole Louie,Delicious food and incredibly friendly staff. I went to celebrate getting married and the thoughtfulness from the host and waiters was 100% amazing. It was such a pleasant experience,5
55,Periyali,"35 W 20th St, New York, NY 10011, USA",4.5,G P,"Great service, atmosphere and food. We loved it at Periyali! All of our Greek favorites from the soup, the mains and dessert. Service was prompt and friendly!",5
56,Limelight ™ Original Famous Coal Fired Brick Oven Pizzeria NYC,"656 6th Ave, New York, NY 10011, USA",4.1,Kevin Drost,"The first time I saw this place it looked so cool outside. I saw it was a brick oven pizzeria and I had to go in and try it. Once inside it’s a bit smaller than it seems and a little underwhelming. I tried their Original Margarita and their famous clam pie. The clam pie was interesting it has clams, fresh garlic, olive oil, and Parmesan cheese. If you worried about the clams don’t they don’t overpower the pizza the garlic overpowers it more. It was a pretty good pie. I would most definitely get it again and suggest it. Their margarita pizza was ok I was expecting fresh bail on it but I saw none. Their famous sauce had a different taste than their regular pizza sauce I’d say more of a subtle taste nothing really standing out I’ve most definitely have had better pies than that, but apparently Frank Sinatra made famous.  I also had their garlic bread and it was a lot of garlic an overwhelming garlic flavor but I love that. I would say their pizza is most definitely some good pies 4 out of 5 but I gave a less star because of service and a dirty water glass was served at our table that we had to get replaced. Honestly I was expecting more but overall it’s most definitely better pizza than most other pizza places around.",3
57,Limelight ™ Original Famous Coal Fired Brick Oven Pizzeria NYC,"656 6th Ave, New York, NY 10011, USA",4.1,Dan Belenkov,"Ordered a pizza with extra toppings totalling $8. Then they delivered the pizza with none of those toppings. Would not refund my $8. I was perfectly happy with paying for the pizza I got, but they swiped $8 from me for toppings they didn't add. And that's a problem. A pizza pie @ grimaldi's is ~$30. They lost the opportunity for my business over $8. And NYC is a very competitive pizza market. Plenty of other options. 🤷‍♂️ Moral - don't steal.",1
58,Limelight ™ Original Famous Coal Fired Brick Oven Pizzeria NYC,"656 6th Ave, New York, NY 10011, USA",4.1,Marc Mc,"Hands down the most flavorful pizza in NYC, the crisp is perfect and the ovens they use really add a nice finish to the slice. The ingredients they use are bursting with flavor and are obviously fresh and really add to the pizza. The prices are really reasonable for the size of the pie, and the bottles of wine are really reasonably priced too, always nice to have an Italian red with your food. The service is a bit lacking it seems they struggle with some of the basics, like water or napkins, but the manager chips in and makes up for the wait staff.",5
59,Limelight ™ Original Famous Coal Fired Brick Oven Pizzeria NYC,"656 6th Ave, New York, NY 10011, USA",4.1,N L,"Very good monster calzone, but they were out of 2 of the 3 appetizers we wanted, and they also only served wine, no wells.

Server was a nice kid. Very polite.

I think they could do more with atmosphere and highlighting the history of the place, as I was just as interested in the food as that.

I immediately had Rainbow bar and grill vibes when I walked in (L.A.), and I think if they invested in hanging memorabilia and catering to the Limelight's vast array of history and famous guests with photos, decor, and more seating I think it could be really, really cool.",4
60,Limelight ™ Original Famous Coal Fired Brick Oven Pizzeria NYC,"656 6th Ave, New York, NY 10011, USA",4.1,Seungjong Cho,"Do not order their CAPRESE SALAD. See the photo. Not using big tomatoes and mozzarella cheese. Instead, they used tidy mini tomatoes and low quality mozzarella cheese. Also its portion was too small. We should have ordered a pizza only. The original margherita pizza was okay.",1
61,Boqueria Flatiron,"53 W 19th St, New York, NY 10011, USA",4.4,Claire Chung,"SALTY
We ordered the gambas and the paella and both were incredibly salty. It was almost as if they marinate their shrimp in salt.

The gambas, it was so salty I thought I was just eating salt with a side of shrimp and bread
The paella- same thing. Their shrimp was over salted and the rice was bland. Overall the balance of both these dishes were not it.

Service and atmosphere was great. If the food was better it would have been perfect.",2
62,Boqueria Flatiron,"53 W 19th St, New York, NY 10011, USA",4.4,Christopher Guarin,"Was fortunate to book a table for 5 adults and 3 young kids last minute for special reunion of friends. We were pleasantly surprised and impressed at how well we were taken care of and accommodated given the circumstances. The atmosphere was lively. The food and service were top notch. We decided to go with the Chef's Menu - The Classics, which put less pressure on everyone to choose a dish. We were blown away at how each bite that arrived was just as delicious as the next. I highly recommend giving Boqueria Flatiron a try if you are in the mood for a tapas experience with a group of friends. Thank you!",5
63,Boqueria Flatiron,"53 W 19th St, New York, NY 10011, USA",4.4,Maria Fernanda Mancheno,"I got the red sangria, grilled pulpo and the paella. The grilled pulpo was just a bit chewy but it still had amazing flavor. The sangria was perfect and I couldn’t get tired of it. The paella was perfect as well, they surely know how to make it leaving the socarrat at the end of the pan. I finally found a good paella around this area and I’m a fan. Also service was great. Bonus points for the Ecuadorian waitress Evangelina, she was so nice and kind.",5
64,Boqueria Flatiron,"53 W 19th St, New York, NY 10011, USA",4.4,Jan,Great spanish food!!! Vibe’s def pumping up. the price is so reasonable given the food quality and vibes.,5
65,Boqueria Flatiron,"53 W 19th St, New York, NY 10011, USA",4.4,Jack P. Walters,Low key lunch. A quiet lunch spot with amazing quality Spanish cuisine. Tapas and wine were perfect. Very friendly and attentive staff. Will go back.,5
66,abc kitchen,"35 E 18th St, New York, NY 10003, USA",4.4,Sawako Y,"ABC Kitchen is a popular brunch spot with delicious food and beautiful decor. The Roast Carrot and Avocado Salad is my absolute favorite, although I haven’t had a dish I didn’t like here.

This time, my friend and I shared:
- Roast Carrot and Avocado Salad ($25+)
- Black Truffle Pizza ($30+)

I’m not a fan of truffle, but the Black Truffle Pizza with fontina cheese and farm egg was so good.

My only disappointment was the Organic Young Thai Coconut Water ($10+), which came in a glass, not coconut. It was good, but I wouldn’t order it again.

It also took a while to get our bill, but we weren’t in a rush and had a nice brunch experience overall. Hope to be back again soon!",4
67,abc kitchen,"35 E 18th St, New York, NY 10003, USA",4.4,Ankit Patel,Modern dimly lit Italian-ish restaurant. Very large and loud on the inside with tables and little too close together. The whole wheat pizzas are a must try and the crab toast deserve a mention. Surprisingly attentive service for such a large restaurant,4
68,abc kitchen,"35 E 18th St, New York, NY 10003, USA",4.4,Kerry Wilkie,We enjoyed a fabulous brunch here. The atmosphere is wonderful. Beautifully designed. The food was amazing. Truly the best cheeseburger I ever had in my life. The turkey sandwich was delicious as well. I recommend the calamari appetizer as well. The dipping sauce was so tasty!,5
69,abc kitchen,"35 E 18th St, New York, NY 10003, USA",4.4,A N,"I’m really not one to leave reviews but this dining experience was the best I’ve had in a long time.

Everything about the experience was yes. Simply yes. The interior was so charming, sophisticated and chic. Quality servers that explained everything. Super fast service. Table setting had real flowers! Plates, cups, bowls were stunning, I’d want a set in my own home! Everything was immaculate. Enjoyed the entire experience, even the crowd.

Food was out of this world with rapid service and quality eats. Butternut squash soup, chrysanthemum salad, fluke tartar all hits. Mushroom pizza was delightful, so delicate. And the chai crème brûlèe is what dreams are made of.
If you drink, try the abc kitchen Manhattan and close off with a glass of sambuca. I order mine with ice water and dilute it a little bit but it’s completely up to your taste. I simply find adding an ice cube enhances the flavor.

I am officially a Jean George cultist. Looking forward to returning soon.",5
70,abc kitchen,"35 E 18th St, New York, NY 10003, USA",4.4,Marina Bezgin,"Beautiful restaurant for brunch with friends! I loved the mushroom pizza, baked beets and roasted carrot salad. Amazing desserts - chocolate layer cake, carrot cake are my favorites! Beautiful interior!",5
71,Zero Otto Nove,"15 W 21st St, New York, NY 10010, USA",4.5,David Habegger,"I came here on a Tuesday evening at 7:30pm with a friend.

The restaurant looks and feels very old school American Italian but it also feels new. It's almost like they created the restaurant 2-3 years ago to look like it opened in the early 2000s.

The service at the restaurant was great. Everyone was very attentive, knowledgable, courteous. The prices were also mostly reasonable.

We shared a pizza to start with pureed butternut squash, mushroom, and mozzarella. For my entree, I had a special pasta with mushrooms in a cream sauce. The food was fine! Not amazing, not bad.

I do not know that I would go back to this restaurant. I did not have a bad experience, but I do not know that I would initiate a return. There are many other Italian restaurants in Manhattan that I would like to try or return to before coming back to this establishment.",3
