id,name,address,rating,author,text,review_rating
17,NY Grill & Deli,"191 Avenue A, New York, NY 10009, USA",4.1,Ruwan J.,"solid deli / convenience store located on Avenue A. everything from snacks and candy to some grocery and household items are sold here along with the deli + grill offerings. medium-sized spot, organized and fairly clean. NY Grill also offers delivery via most delivery apps.

got “Scooby Doo” sandwich, which is chicken cutlet hero with bacon, jack cheese, lettuce, tomato, and mayo. the sandwich was fine/okay but it had way too much mayo for me, in general but it was solid. however the real winner was the curly fries i ordered, too. the fries were nice, crunchy, and not greasy. carby fried goodness. the “Scooby Doo” sandwich was $8ish and the curly fries were $4.

staff are quick and efficient.",3
18,NY Grill & Deli,"191 Avenue A, New York, NY 10009, USA",4.1,Emilio Fernández,Excellent customer service. Great food. During the night you get to talk about soccer with employees. Hope I get back.,5
19,NY Grill & Deli,"191 Avenue A, New York, NY 10009, USA",4.1,Aly Farid Ryhan,"I went there earlier this year and I can say that this is hands down the best deli in Manhattan. The cashier was a cheerful, welcoming and lovely person, the atmosphere and the food were the icing on top of the cake. 100% sure I'll go back there again soon.",5
20,NY Grill & Deli,"191 Avenue A, New York, NY 10009, USA",4.1,Nitin Malla,Awesome breakfast sandwiches with high quality bagels. The chicken salad did not look fresh so I didn't try that but the breaded chicken looked great.,5
21,Village Square Pizza,"147 Avenue A, New York, NY 10009, USA",4.4,Travel Eat,"Quality pizza at a very good price point! Very affordable as an alternative to all of the foo foo restaurants in the area. Happy counter help, always fresh pizza and always good! I come here often for a quick snack. Be sure to stop by when you’re in the area.",5
22,Village Square Pizza,"147 Avenue A, New York, NY 10009, USA",4.4,Marissa S,"I came during lunch and was expecting a long line, but I was actually the only one in there. I ordered the pepperoni pizza with hot honey. This pizza had a good/crunchy crust but was also soft. They also aren't shy with the pepperonis.",4
23,Village Square Pizza,"147 Avenue A, New York, NY 10009, USA",4.4,WKUK B,"Pizza is really good. Like REALLY good. I ate these 3 slices and the vodka was great and crispy and creamy. The meat lover one was not greasy somehow, and it had amazing spices and flavors from the sausage and the pepperoni. Was honestly the best one and the buffalo chicken one had the right amount of kick and was. Another great slice. Worth it. Crispy bottoms, no floppy sloppy droopy pizza and great flavor.",5
24,Village Square Pizza,"147 Avenue A, New York, NY 10009, USA",4.4,Rajat Dashrath,"Great spot for a slice of pizza. They’ve got lots of creative options, especially for vegans and vegetarians. Ingredients are fresh with good flavor profiles. 10/10 would recommend",5
25,Village Square Pizza,"147 Avenue A, New York, NY 10009, USA",4.4,Jeff,"A hole in the wall pizza shop with great pizza. Yes just go try it. After I ordered, I saw the articles posted on the wall about the popular pepperoni slice but I got others. The display shows mostly square slices - if you want a round slice they are behind the counter.  STANDING room only.",5
26,Poke and Roll Sushi,"441 E 9th St, New York, NY 10009, USA",4.9,McKenzie E,Love their Kani salad! Poke bowls are also top notch and come with lots of toppings. Eel avocado roll is great too. Nigiri is just ok but good for the price. I order here all the time and love it.,5
27,Poke and Roll Sushi,"441 E 9th St, New York, NY 10009, USA",4.9,Julia Hsia,"A fair enough place to try poke bowl. Food was 3.5-4⭐️, 5⭐️ was including service and price. You get to add various ingredients without extra cost as long as u like. I also appreciate their mix option for base so u get to have rice and greens at the same time.

Shrimp was good with chef special sauce (sweet mayo) and edamame was a nice option to add!",5
28,Poke and Roll Sushi,"441 E 9th St, New York, NY 10009, USA",4.9,James Madden,"Great place for poke and sushi! Build your own bowl with fresh ingredients. Amazing some of the best I’ve had. We had tuna avocado and California roll. Delicious! The staff were so nice and friendly. Stop in, you won’t be disappointed.",5
29,Poke and Roll Sushi,"441 E 9th St, New York, NY 10009, USA",4.9,Evelyn Sokolowski,"Fast, efficient service for delicious food. I tend to put so much add-ons that cost more, so my bowls end up being $20ish but not bad for the fill I get after eating the bowl. They make sure you get your money’s worth!",5
30,Poke and Roll Sushi,"441 E 9th St, New York, NY 10009, USA",4.9,Charlotte,"Amazing place, they give you huge bowls and u can choose as many toppings as liked. Also good amount of fish. Burritos are delicious too.",5
31,Halal in East Village,"400 E 11th St, New York, NY 10009, USA",4.6,Kevin Wang,Delicious food. First time customer and I'll definitely return!,5
32,Halal in East Village,"400 E 11th St, New York, NY 10009, USA",4.6,Hector Pina,One of the best meals I had in Manhattan.  The lamb over rice was amazing.,5
33,Halal in East Village,"400 E 11th St, New York, NY 10009, USA",4.6,Brandon Iles,"This place hold an extremely special place in my heart. I go here at least 2 times every week to talk with Mohamed- the guy who works the night shift. He is one of the most friendly people I have ever met. During my lunch break, I go see Mohamed and tell him ""I'm hungry, Mohamed! Surprise me today."" The food is out of this world incredible, the portions are huge, and the pricing is cheap. It doesn't get much better than this for halal- or any food truck, in general. Strongly recommended!",5
34,Halal in East Village,"400 E 11th St, New York, NY 10009, USA",4.6,H.M Les,"BEST HALA FOOD , IT'S FOOD TASTE WAY BETTER THEM ANY OTHER PLACE , AND THE PEOPLE ARE VERY PROFESSIONAL, I HIGHLY RECOMMEND THIS PLACE.
ON 11 ST. AND AVE A. CHECK IT OUT .",5
35,Halal in East Village,"400 E 11th St, New York, NY 10009, USA",4.6,Y Yang,"Highly recommended! Fast preparation, reasonable price, friendly staff and yes, it’s tasty!",5
36,La Pizza Italia 🇭🇺,"201 Avenue A, New York, NY 10009, USA",3.5,Robert Roufaeal,"Ordered a large pepperoni, ziti w meatballs, and chocolate brownie. Pizza arrived cold and tasted like dried cardboard. Microwave pizza at least doesn’t chip a tooth. And the brownie was so hard, I couldn’t event break it up with my hands, let alone my teeth. It was so inedible, I threw it straight in the trash",1
37,La Pizza Italia 🇭🇺,"201 Avenue A, New York, NY 10009, USA",3.5,Chris Cain,"Atmosphere is what one expects from a pizza counter; I guess my imagination can accommodate two stars’ worth of improvement. The guy was nice. The pizza… should be better. Crust, cheese: fine. Sauce is a problem. It’s sweet and gluey; minimal tang. Also, I had a fresh mozzarella slice and a plain slice, and the FM’s sauce was way sweeter, which flies in the face of taste logic. If this is the only spot open, it IS better than no pizza. If Artichoke is open… it’s a little better for a little more money. If Tutto Mia is open, walk a couple blocks for one of the best slices in New York at any hour.",3
38,La Pizza Italia 🇭🇺,"201 Avenue A, New York, NY 10009, USA",3.5,Towfique Hasnaine,"If you want authentic New York style pizza, this should be to go place for everyone. One of the finest in NYC. Besides the pastas are really good. They also have another store at 2nd Ave. The customer service and food quality is amazing. 100% recommended.
Must try: Burrata Basil Pizza",5
39,La Pizza Italia 🇭🇺,"201 Avenue A, New York, NY 10009, USA",3.5,Evan Kotsovinos,"This place advertised itself as “Joe’s pizza” on Uber Eats. Obviously that was a scam — this is a totally different place.

Pizza took over two hours to arrive. Too thick. Top of dough was raw under the cheese.

Scam. There are many, many better options in NYC.",1
40,La Pizza Italia 🇭🇺,"201 Avenue A, New York, NY 10009, USA",3.5,Nasir Ahmed Rafi,"Always so tasty and fresh, best pizza in NYC especially for delivery!!",5
41,Empanada Mama East Village (14th St),"239 1st Ave., New York, NY 10003, USA",4.2,Lindsay Best,"Some of the best empanadas I’ve had. They have a delicious vegan friendly veggie empanada. It’s convenient, delicious and a great price. I highly recommend this place for a quick bite to eat",5
42,Empanada Mama East Village (14th St),"239 1st Ave., New York, NY 10003, USA",4.2,Zabrina Tipton,"The menu includes an amazing and tasty variety of empanadas, tapas, soups, salads, sandwiches, sides, desserts, and drinks, as well as a “Typical Colombian Breakfast”. The sitting area is fabulous to enjoy your meal and to people watch, as a mix of music jams. You are taken care of by the low-key friendly crew.",5
43,Empanada Mama East Village (14th St),"239 1st Ave., New York, NY 10003, USA",4.2,Alexis Diaz,"When I first stepped foot the cashier was so polite and patient with me, it was my first time ordering and I loved the food, it was very good. I will be coming back! Loved the experience here at 14th st.",5
44,Empanada Mama East Village (14th St),"239 1st Ave., New York, NY 10003, USA",4.2,Karena M,"I really like this place.
Since i started traveling to this area, they have had that Grand Opening sign outside so I'm unsure of exactly when it opened.

The place itself is tiny. I appreciate that they have self service machines to place your orders. It helps those of us who rather explore the menu on our own and at our pace. The drinks are off to the side and can be picked up the customer. I love that idea however, I already witness a homeless person actually take a drink without paying. So thats the only down side to having the drinks available to anyone.

The empanadas here are good. Theres only one that i have fallen inlove with. The reggaeton is the name of it. It has rice and peas inside and pulled pork. It sounds crazy but it WORKS. They put a bunch of flavor into this empanada. Its not dry but very juicy. I highly recommend it. I did get the Toro one and it came with oxtail and sweet plantains. I dont recommend that one. The plantains were NOT sweet and i did not enjoy the flavor on the oxtail. The beef empanadas are good. I've had both fried and baked. Baked is delish.

I took a gambled and ordered the fried pork with tostones. It was horrible but wasnt the best. It could of been crisper but then the meat would of been burned. The tostones were perfect!!! Thin, crispy. I did not enjoy the sauces i ordered. The garlic is really good but i didnt like the pink or green sauce.

I tried the homemade lemonades here. They need to be more consistent. I bought two and one was soooo sour. I tried the next and it was sweet and not sour. So i wouldnt personally try it again because its almost $5 and still needs to be adjusted. I got the cherry lemonade and i couldnt taste the cherry in it at all. Just sour lemon.

Nothing in here is cheap. Not even the empanadas.

Overall, i will continue to come here and order empanadas. I def recommend ordering through the app because you wont have to stand in here and wait. The empanadas do NOT come out quickly as they are fried on demand...which is a plus.",4
45,Empanada Mama East Village (14th St),"239 1st Ave., New York, NY 10003, USA",4.2,K R,"This location is a true gem of east village. Their empanadas are always full of flavor and perfectly cooked. The employees were very nice and attentive even for takeout orders. They got my order correct, and it came with a generous amount of sauce as sides. I will gladly be back :)",5
46,Hamptons Fresh Deli,"217 1st Ave., New York, NY 10003, USA",3.8,Rhys Newcombe,Incredible bodega. The sandwiches are so good and the selection of snacks & drinks is really impressive for the little space they have. The chopped cheeses were a little dissapointing but they did have to make 12 of them. Really enjoyed giving this place my business.,5
47,Hamptons Fresh Deli,"217 1st Ave., New York, NY 10003, USA",3.8,Punit C,"Found chunks of hard sharp plastic in my food, the place is clearly not sanitary and likely will get closed by the health department. What's worse is after I called to tell them to complain instead of being apologetic the manager said okay if you come tomorrow I will give a pancake. I didn't feel comfortable eating anything after chunks of dangerous plastic in one item and wanted a refund on my whole meal, I am not going to play roulette with my families health and just hope nothing else has plastic in it but the manager didn't seem to get
that.",1
48,Hamptons Fresh Deli,"217 1st Ave., New York, NY 10003, USA",3.8,Xander Skye,"Nice clean place, Good food and friendly crews!  Its a deli with good healthy options like fresh fruits, subs and sandwiches!

They have a mini grocery but i think they do better with their food on the fly and they have a small kitchen behind the counter where food and cooked fresh as one orders!

They have smoothies, juice, soup, coffee, panini, sandwhiches, and much more!",5
49,Hamptons Fresh Deli,"217 1st Ave., New York, NY 10003, USA",3.8,Aderi senpai,Bought a slice of cake and thought it tasted funny. Was eating in the dark realized I had a mouth of mold YUCK god knows how long that cakes been sitting there. Health department WILL be contacted! As if 8 dollars for a slice wasn’t sick enough… get those fridges checked ASAP!!!,1
50,Hamptons Fresh Deli,"217 1st Ave., New York, NY 10003, USA",3.8,Charlie O'Neill,Really nice bodega for sandwiches. They have a daily lunch special where you get chips and a can of soda free with a sandwich. Turkey is my usual but they have so many hot sandwiches to choose from to. Can’t beat it for under 10 bucks. They sell everything but I stick to the deli area,5
51,Luthun,"432 E 13th St, New York, NY 10009, USA",4.7,Greg Lellouche,"A truly exceptional dining experience.   If you don't like spice in your food, do not go there.  If you don't like any heat in your food, do not go there.  However, if you like those things,  the tasting menu at Luthun is a rare example of zero-misses in the world of more creative and inventive cuisine.  It's usually a corollary of creativity and culinary ""research"" to end up with dishes that are creative but not as tasty as they should be.   There are none of those here.  From the first bite to the incredible dessert, everything is bursting with flavors, colors, creativity.

The counter experience is reminiscent of early Momofuku Ko with a real engagement of the diner with the cuisine, conversations with the chef and cooks about the produce or techniques.  So friendly, so satisfying to anyone who cares about food.

A lovely experience all around.",5
52,Luthun,"432 E 13th St, New York, NY 10009, USA",4.7,J. Karim Aoun,What an underrated gem. Luthun was of the best meal I’ve had in New York in a while. Not getting the accolades it’s deserves. We loved the open kitchen and wonderful staff. Really creative food and amazing flavors. A journey around the world influenced by the chef’s experiences.,5
53,Luthun,"432 E 13th St, New York, NY 10009, USA",4.7,Christiana Molina,"Unfortunately I was massively disappointed by my dinner at Luthun. I’ve been to many prefix fine dining restaurants, and this was unjustifiably bad.

Every dish lacked flavor, depth and any resemblance of creativity. In fact, every dish tasted the SAME. It was quite unbelievable and I kept hoping the dish was a miss and the next would be better, but that never happened.

The staff was friendly but did not seem at all educated on the ingredients, including wine list. Really odd for a fine dining restaurant.

Overall very bizarre that anyone found this experience worth the price.",1
54,Luthun,"432 E 13th St, New York, NY 10009, USA",4.7,Cindy Yang,"Service: very friendly.

Menu: they change every 2 weeks. It's around 9 course

Highlights:
The fusion of Italian and Mexican cuisine. very unique tastes. Seafood and cheese based dishes are outstanding.

Can do better:
1️⃣wagyu beef is not cooked to perfection. The bottom part is really chewy
2️⃣course timing: I sat at the counter and at the beginning, food are served too fast. Dining tables open up for seating later in the night which caused relatively long waiting time for main courses to be ready for the counter. This is definitely Michelin standard but I think this place may win a Michelin star ⭐soon if they improve a bit.
3️⃣ Desserts are way too sweet

I highly recommend this place as a non-expensive fine dining experience. You'll be gladly surprised",5
55,Luthun,"432 E 13th St, New York, NY 10009, USA",4.7,Gabby,"Beautifully presented dishes and ingredients perfectly combined, leaving you with a desire for more. The chef is undoubtedly a mastermind. The only reason I don’t give this place 5 stars is that I didn’t like how uncomfortable the chef made me and my party feel when he started yelling at his employees in front of us.",4
56,Jose Luis Mediterranean Cuisine,"186 Avenue B, New York, NY 10009, USA",4.8,BIBO EBUEN,"I had an amazing experience at Jose Luis restaurant in East Village when I visited for my friend's birthday. The ambiance was perfect, the service was top-notch, and the food was exquisite. The menu offered a wide variety of delicious options, and every dish we ordered was a delight to our taste buds. The staff was attentive and made our celebration even more special. I highly recommend Jose Luis for any occasion; it's a five-star dining experience!",5
57,Jose Luis Mediterranean Cuisine,"186 Avenue B, New York, NY 10009, USA",4.8,Mia Dai,We love the food! The Ragu was so creamy and meaty. Diego was our server. He was really friendly. He gave us free paratas bravas while we were waiting and lemoncello at the end. It was a satisfying meal. We will definitely go again.,5
58,Jose Luis Mediterranean Cuisine,"186 Avenue B, New York, NY 10009, USA",4.8,Lyl Rose,Super cute tucked away place with great food. We were worried when we arrived bc it was empty but the host quickly showed us to the cute garden out back where other diners were enjoying the fare. We LOVED the octopus & burrata then chose 2 delightful pasta dishes.  Both we’re fabulous. Nice wine & wonderful dinner overall.,5
59,Jose Luis Mediterranean Cuisine,"186 Avenue B, New York, NY 10009, USA",4.8,Wendy Asmen,"Terrible, greasy and salty food,  and bad service. The waiter brought us whatever he thought we should eat instead of our orders. Waiter was rude and the food was awful. Save your money and go somewhere else. The only good thing was the outside tables.",1
60,Jose Luis Mediterranean Cuisine,"186 Avenue B, New York, NY 10009, USA",4.8,Marcus Nemeth,"Came here on a Friday night with a group of four and had a wonderful experience. The place was packed but the service was still incredible. Not only was the food wonderful, but this is one of the few places in NYC where you aren’t rushed out. We ordered the paella, ravioli, multiple apps, and sangria. Major shout out to Jose for the wonderful service and night!",5
61,Tajeen Halal Food Truck,"502 E 14th St, New York, NY 10009, USA",4.5,Tibbie Skye X Sturgeon (Tibbie X),"I don’t remember getting anything here but if it’s food truck food, I’m 100% positive I was broke and starving after band practice and Sturg got something for me before taking the subway back to Csquat so 5 stars, magnificent- send the chef my regards!",5
62,Tajeen Halal Food Truck,"502 E 14th St, New York, NY 10009, USA",4.5,Holly Frann,"Nasty people. Nasty food. Be careful of being overcharged. Prices are different as displayed on the truck than what is advertised on the apps. Not all items are listed on the truck. So depending on whether fat boy likes you or not, he can overcharge you.

That fat dirty guy serving the food had a nerve to complain that I didn't tip him for his unprofessional hostile service. He had the nerve to overcharge me too. I only tip for sit-down restaurant service, not a food truck. Tipping culture in the USA is out of control.",1
63,Tajeen Halal Food Truck,"502 E 14th St, New York, NY 10009, USA",4.5,Untameable Success King,"Absolutely one of 'theeee' best halal spots throughout NYC, PERIOD!!!! I buy my lunch from here very often, because the food is so good and fulfilling and the service is topnotch interaction of smiles and laughter. I love this place! 😊😊😊😊😊",5
64,Tajeen Halal Food Truck,"502 E 14th St, New York, NY 10009, USA",4.5,Dave Ser,"The food is great but the bald chunky guy was very rude for no reason. I buy from him all the time and treat him with respect so I don’t understand why he treated me like that when I did nothing wrong to him.

All I did was ask him if he had my second peta in the bag because I only saw one and that’s when he just went off on me as if he was having a bad day and this was after I already paid with card. I get it we all have bad days but that was uncalled for.  He’s lucky I paid before he had that attitude with me because I would’ve just walked away without the food.

He always has that dog face whenever I ask him for more sauce on the side as if I’m saying something wrong to him. I like the younger guy with hair, he’s very nice and pleases the customer and I never had an issue with him. I don’t recommend buying from there when the bald older guy is around.",2
65,Tajeen Halal Food Truck,"502 E 14th St, New York, NY 10009, USA",4.5,Sean M,"Good portion size. The reviews are right though, the employees are often rude and having a bad day.

I was going to tip a $1 and pay with cash ($9+1)but he raised the price on me randomly. I didn’t fight it cause I was going to pay $10 anyway, but its wrong to be charged $9 one day and $10 the next. Prices on display still show $9 too. I paid cash on both days.",2
66,Big Arc Chicken,"233 1st Ave., New York, NY 10003, USA",4.3,Guess Who,Small mom and pop restaurant. The portions are immense. The price is beyond reasonable the babaganoush some of the best I’ve ever had! Two wings and two chicken breasts (large) smoked.,5
67,Big Arc Chicken,"233 1st Ave., New York, NY 10003, USA",4.3,Keturah S.,"So good! I got the salmon, brown rice, beans and salad. Had a nice conversation with the staff. Where has this place been all my life? And I didn't have to ask for hot sauce! YUM!",5
68,Big Arc Chicken,"233 1st Ave., New York, NY 10003, USA",4.3,Sunny Ali,The food is great and the prices are decent. This place is mainly for takeout as the seating is limited. Would definitely return if I am in the area.,3
69,Big Arc Chicken,"233 1st Ave., New York, NY 10003, USA",4.3,Angel Torres,"I loved there food. The staff were very nice, the interior needs some fixing but it is good",5
70,Big Arc Chicken,"233 1st Ave., New York, NY 10003, USA",4.3,Abu Nayiem,OMG This place is very very popular. They have the best grilled salmon in manhattan for a very reasonable price. They also have tasty whole grill chicken. And when I say grill it means they are really grilled. And they have other dishes too. But if you think based on the outlook you are gonna miss everything. They are really quick and friendly. This is one of my favorite place in Manhattan.,5
71,Westville East,"173 Avenue A, New York, NY 10009, USA",4.4,tomasz j,"Google recommended them as a vegetarian restaurant, so I went there. The place is very nice, pleasant, cozy and positive. The service is very friendly. They have tables outside. I ordered a vegetarian burger with fries. The fries are standard (not greasy), but the burger is very tasty with  nice sauce. I didn't feel heavy after eating it. I recommend it. It's not expensive.",4
72,Westville East,"173 Avenue A, New York, NY 10009, USA",4.4,Sila Gunn,"Really cute spot, came here on Sunday brunch. Everyone was very friendly got the pesto chicken salad and breakfast burrito. Portions were large and fresh. Satisfied’",5
73,Westville East,"173 Avenue A, New York, NY 10009, USA",4.4,Evelyn Sokolowski,"Westville is such a huge fan favorite of mine and my mother’s! We’ve gone here at least 3-4 times within the few months I’ve lived in Manhattan.

Great, healthy, delicious food options. An amazing choice for if you want something quick or light yet filling. Service is also very fast and attentive, which makes this place great for squeezing a quick lunch date (whether romantic, platonic, or familial)! All of which the prices are quite reasonable, so you’re not breaking the bank for a meal.

10/10 recommended and will of course be back!",5
74,Westville East,"173 Avenue A, New York, NY 10009, USA",4.4,A,"Quite disappointed. Received dry and burnt French toast. Also they did not include butter which I asked for. The syrup is so watery that you almost can't taste it on the toast. Also received this sad looking, cold hot dog. Condiments are not on it like I specified, now I have to put them on myself with the packets they gave me. And this iced latte is disturbingly almost white because of way too much milk. And no straw was included!!! JESUS!",1
75,Westville East,"173 Avenue A, New York, NY 10009, USA",4.4,Mehdi S,"Very good food, the atmosphere is bright and the staff nice",5
76,Gnocco,"337 E 10th St, New York, NY 10009, USA",4.4,Blurrr,"Excellent food and excellent service. Leon provided great service!

Calamari was best I have had in a while! Steak was delicious! Wish steak dish had a little something extra than just lettuce, maybe some veggies. Pasta was good, but needed something else for the price. Dessert was delicious as well. The garden sitting area was very beautiful!

4 stars, because menu needs a redoing, electronic ipads and not easy to navigate, and I think they need to go to a QRcode system.",4
77,Gnocco,"337 E 10th St, New York, NY 10009, USA",4.4,Francisco,Food was so good. Ambiance was very cool and a great vibe. UPDATE- went back for brunch and WOW! It was amazing and the owner Pierre Luigi was very kind and welcoming. The food here so good. The staff is very attentive and nice. The ambiance is a true Gem in nyc. Wish more restaurants were like this place.,5
78,Gnocco,"337 E 10th St, New York, NY 10009, USA",4.4,Enrique Vargas,"Went to get a tattoo today and I researched places to eat near the shop, this one happened to be two stores down from the tattoo place. When I walked past the place the smell of the food hits your nose with such grace.

The second you walk in, you are greater by the hostess, the atmosphere is a delight, this is such a beautiful restaurant. The minute you sit you are given water and bread. This place was very busy and still I received amazing service, not once did I have to look for my waiter, and when my waiter wasn't around, there was another gentleman who asked if I were okay.

I was in the mood for salad and pizza, and let me tell you, it was some of the best food I've eaten in NYC in some time. The pizza was made to perfection. I love the fact that the first thing you see when you walk in the place is the pizza oven, so you immediately know they are serious about pizza. The quality of the ingredients were top notch. The salad with shaved Parmesan was amazing. And then the ice cream was the perfect ending to bless the palette.... I also loved that the waiter spoke Italian and the other gentleman spoke Spanish as I am half Italian and half Spanish.

This was a great experience. I am an Executive Chef and I can say that this place is a perfect example of how a restaurant should be run, they have the perfect people working there.

I will be coming back and I will make sure to spread the word amongst my peers.",5
79,Gnocco,"337 E 10th St, New York, NY 10009, USA",4.4,Tina Seideman,"The service was top-notch, the same as places I’ve been for double the prices. The food (dinner) was quick to come out and delicious. (Aside from the table bread, which is very “meh.”) If you can, get seating in the covered “outdoor” patio—the ambiance was amazing!",5
80,Gnocco,"337 E 10th St, New York, NY 10009, USA",4.4,Artangeles Michael's,"Absolute 10's across the board. We were outside deciding whether or not to go in, when a gentleman opened the door and welcomed us in. We were seated out back and it's gorgeous, beautiful plants and great lighting. Their menus should be the industry standard!!! No reason for confusion on what you're ordering.

The service is very accommodating and pairs great with the food!! We tried the olives, bread, calamari, mussels, salmon, and vegan rigatoni! The star is the Rigatoni, get it with shrimp! Shout out to the entire staff!",5
