id,name,address,rating,author,text,review_rating
11,The Perfect Pint,"203 E 45th St, New York, NY 10017, USA",4.3,Antony Lo,"Nice little Irish pub with good atmosphere and service.

I had a hankering for bangers and mash as well as Onion Rings.

The onion rings were amongst the best I’ve ever had - light batter with the right amount of seasoning and the oil was fresh.

The bangers and mash were good too. Just the right amount of everything on the plate.

I’d say it is good value for money in a sit down restaurant in NYC.

Thank you!",5
12,The Perfect Pint,"203 E 45th St, New York, NY 10017, USA",4.3,Hesham Elabd,"Good taste, good volumes, fast and friendly service in a bustling pub atmosphere. Highly recommended! Oops last minute change ordering the Apple Crisp with Ice Cream. Fabulous.",5
13,The Perfect Pint,"203 E 45th St, New York, NY 10017, USA",4.3,Lily Clark,"This is a really cute bar with cozy atmosphere. Not much of a party atmosphere, definitely more fun on the second floor, but it was really hot and closes at midnight.
Cute decor that gives medieval",4
14,The Perfect Pint,"203 E 45th St, New York, NY 10017, USA",4.3,Steven Zore,Had crab cakes appetizer perfect. Beef stew was 8/10 and tiramisu didn't have fresh whipped cream...but it was good to,4
15,The Perfect Pint,"203 E 45th St, New York, NY 10017, USA",4.3,Martin Adu,2nd time around..and still great food and great service. Also appreciated the flexibility to entertain my late request for a table. Nice atmosphere,5
16,Rosie Dunn's Victorian Pub,"729 3rd Ave, New York, NY 10017, USA",4.6,Momoko Ho,"I like the atmosphere there!
Great place to have a drink with friends after the long week.
Forgot to mentioned the second floor is much more quiet.
Staff are super cool; They played nice pub music and danced 💃
This place carries the oldest brewery from Germany. -Weihenstephan:) 🍻

I had a delightful time there.

Recommended",5
17,Rosie Dunn's Victorian Pub,"729 3rd Ave, New York, NY 10017, USA",4.6,Hesham Elabd,"Although Google maps declared that the place was closed (around 5 pm) we found it open. Ordered Guacamole dip, chared grilled Cheese Burger medium rare, and Rosie’s Cobb salad. My wife and I shared. It all tasted good. We requested some mustard and it was quite spicy (lucky me). Great food well prepared, prompt and friendly service, typical pub vibe.",5
18,Rosie Dunn's Victorian Pub,"729 3rd Ave, New York, NY 10017, USA",4.6,Myles Youngblood,"The Shepherd's Pie is amazing with a glass or two of Guinness on a cold January night.  Finished off with a hot Irish coffee for dessert is the perfect end to the night. 😁

Excellent service, food, and atmosphere! Keep up the great work, Rosie Dunn's. Cheers!",5
19,Rosie Dunn's Victorian Pub,"729 3rd Ave, New York, NY 10017, USA",4.6,Judy Han,"Love Rosie Dunn's! Service is quick and friendly, fantastic atmosphere, and it's just a beautiful bar. Will definitely be in my regular rotation going forward. The upstairs, especially, is so fun - great view from the wall of windows facing 3rd ave. It would be absolutely perfect for planning a group event there!  And perfect spot to meet up with friends!  Note: I hadn't realized that this is owned by Niall, of ""Niall's"" - the pub on 52nd street.  Makes sense now because I love that place too!  My husband works down the block and that's one of his favorites to grab a drink with his co-workers.  Same super-fun but not deafeningly loud atmosphere and always amazing service.",5
20,Rosie Dunn's Victorian Pub,"729 3rd Ave, New York, NY 10017, USA",4.6,KENNETH KONKOL,We were looking for a place to eat a quick lunch before leaving the city. Strolled across Rosie's and happy we stopped. The service was fast and food exceeded our expectations. Chili was a nice option and the loaded tater tots were delicious.,5
21,"Subway Restaurants 716 3rd Ave NY, NY","716 3rd Ave, Cross Street, E 45th St, New York, NY 10017, USA",3.5,Eugene Kerekes,"Friendly service. The ingredients were fresh. The sandwich was well made. There was  a good selection of veggies to choose from. There was a limited selection of cheeses: they did not have Swiss cheese, which is my favorite.",5
22,"Subway Restaurants 716 3rd Ave NY, NY","716 3rd Ave, Cross Street, E 45th St, New York, NY 10017, USA",3.5,CC Z,Really nice staff! Sub was great! Subway prices are  very high I spent $9 on a 6inch sub. I used to pay for an entire footlong. As far as the staff super friendly! I recommend this location.,5
23,"Subway Restaurants 716 3rd Ave NY, NY","716 3rd Ave, Cross Street, E 45th St, New York, NY 10017, USA",3.5,Thomson Chemmanoor,Only one guy working here. Too slow this guy does multiple things running to the door coming to serve customer then again running back  behind the store no ideas what is he doing. Would probably give no starts towards his attitude.,1
24,"Subway Restaurants 716 3rd Ave NY, NY","716 3rd Ave, Cross Street, E 45th St, New York, NY 10017, USA",3.5,goddessaset,"One of the people who was making my mother's sandwich was engaged in a conversation with his coworkers, so much so that when we said pickles multiple times, he put jalapeños, which she can not eat. And when we told him that was the wrong, he had already began putting toppings on top of the jalapeños, so it was impossible for him to correct his mistake.",3
25,"Subway Restaurants 716 3rd Ave NY, NY","716 3rd Ave, Cross Street, E 45th St, New York, NY 10017, USA",3.5,Laura,"I ordered online and when I came in before the estimated pickup time my sandwich was already prepared. The employee helping me was very kind and made sure I got everything I had ordered. I would return here again and would recommend, although the price was a lot higher than what I am used to back in my hometown I was happy to eat something that I am used to.",5
26,The LCL,"212 E 42nd St, New York, NY 10017, USA",3.4,Hawkeye Johnson,"As a barista this place makes me very very happy. From the beautiful LaMarzocco Machine to the epic barista, to the decor. This place is perfect for a good coffee and to relax. One of my favorite spots in NYC",4
27,The LCL,"212 E 42nd St, New York, NY 10017, USA",3.4,Mealifer Lew,"Atmosphere has a classy feel but it was too dark for me during lunch. Food was disappointing with the exception of my friends. My French Onion soup was too sweet n my burger didn't feel hearty. However, my friend Cobb salad was very good. Guess we got out of there for about $50 bucks.",3
28,The LCL,"212 E 42nd St, New York, NY 10017, USA",3.4,Elizabeth Warren,"This place was an awesome atmosphere. The problem was with the waitress that we had helping us.
She was rude and nasty. I’ve worked good service and get horrid Patton’s, but our family party was courteous, low maintenance and we said “thank you” more than enough due to our waitresses obvious bad attitude.
When the check came, she tried to stiff us. Seriously, she tried to get us to pay more than we owed? After being called out, she said she was being “victimized”.
As a woman, I was livid that another woman would use this excuse when she was clearly in the wrong and trying to take advantage of us and the situation.
I am livid as a woman. The management should be shamed. This is not how we gain equality in this world. Never going back again and telling others with boyfriends and husbands to stay clear.",1
29,The LCL,"212 E 42nd St, New York, NY 10017, USA",3.4,Danny Grocott,"Extremely overpriced, even for NYC. The staff don't seem too interested, and the quality isn't even that good.

Sure, the decor is nice, but not that nice it can charge as much as they do.

Absolutely benefit from being in the hotel, otherwise I'd avoid if possible.",2
30,The LCL,"212 E 42nd St, New York, NY 10017, USA",3.4,Janelly,"My fiancee and I stood at the Westin hotel for Valentine's day 2016.
We had dinner the night of our stay at LCL bar and kitchen and the food was absolutely amazing!
The service was great, Stephanie (I believe shes a manager there) was so hospitable and did not fail to check on us once. She was very polite and provided us with impeccable service. We then had lunch the following day, and it was delightful. The guys who work in the kitchen i believe, were soooo great! They added ""I love you"" on my fiancee's dessert which ended our Valentine's day on a perfect note. I will definitely come back soon and 100% recommend this restaurant to anyone. Great food! Great service, overall great people, from the moment you enter, to the moment you leave. THANK YOU SO MUCH FOR YOUR SERVICE.",5
31,Osteria Laguna,"209 E 42nd St, New York, NY 10017, USA",4.4,Thomas Everyman,"Authentic Italian cuisine, fantastic food with generous portions. Service is attentive. Noisy, but fun.",5
32,Osteria Laguna,"209 E 42nd St, New York, NY 10017, USA",4.4,Isa Claudio,"Lovely eatery in midtown with delicious food and excellent service. Finding places to eat in Manhattan is easy. Finding that place to also be a respite from the hustle and bustle of life, that can be tricky! Especially on 42nd St!

Osteria Laguna checks all the boxes. Great food, great service, and the ambiance is far above anything you'd expect to find on 42nd St! We were able to eat and enjoy conversations with our friends effortlessly, despite being in a crowded restaurant near Grand Central Station.

Our party of 4 sampled a variety of dishes and desserts - each dish plated beautifully and presented in a timely manner. Desserts were delicious as well. The only downside was a lukewarm cappuccino served while awaiting dessert.",5
33,Osteria Laguna,"209 E 42nd St, New York, NY 10017, USA",4.4,T.A Sultaz,"This place was across the street from our hotel.  Talk about convenient.  We had the white asparagus and mushroom risotto. Delicious!! It's a bit pricey, but worth it.",5
34,Osteria Laguna,"209 E 42nd St, New York, NY 10017, USA",4.4,Michael Zmuda Trzebiatowski,"I never left any place without a tip.
That was my first time.
I was surprised at how fast they brought the food; it was really nice.
Also, the food that was served before our order, such as olives and bread  was better than my pizza, which I’ve ordered.

Half of the pizza was burnt.
I didn’t eat that, as thin-dough Italian pizza, which is burnt, tastes awful.
None of the waiters care about it.
One guy took everything from our table, except the burnt pizza.
The guy who took our order and came with the bill completely ignored my complaint.
He was more interested in the tip than their service.
When I said that pizza was burnt, he said, ‘That’s fine, that’s fine.’

Nobody apologized; they didn’t care at all.
He didn’t even say goodbye when we said thank you.
Awful, poor service.
I will definitely never be back.",1
35,Osteria Laguna,"209 E 42nd St, New York, NY 10017, USA",4.4,Jerica Bird,"Excellent service. Very attentive and prompt. Lovely atmosphere, they decorated it for the holidays which I appreciated. We got the mushroom risotto and the salmon ravioli. The risotto was just what I was looking for and the ravioli was such a fun treat—really great flavor combination. The tiramisu we got for dessert was light and airy, with an excellent coffee/rum flavor. Everything was great for the price.",5
36,La Vera Pizzeria & Restaurant,"922 2nd Ave, New York, NY 10017, USA",4.1,Ashwini J,"Good pizza. Nice friendly staff. There are a few tables for seating but they may not be too clean. You need to remind to get thrn cleaned. Pizzas were delicious. We had the Juniors tiramisu which was quite dry. Didn’t quite enjoy it. The Juniors cheesecake was good. Although we would’ve liked the crust to be of graham crackers rather than sponge.
Overall a good place to visit for quick pizza.",4
37,La Vera Pizzeria & Restaurant,"922 2nd Ave, New York, NY 10017, USA",4.1,Tariq Shajahan,"I’m not sure if the pizza we had was just old or wasn’t made correctly or whatever other reason it may have been but the pizza here is mediocre. I tried to like it but it was just not very satisfying. The crust had no salt and tasted like cardboard and the sauce had no flavor. The only good part about this pizza was the cheese or rather the only thing I enjoyed anyways. I think they could definitely use more spices in all steps of their pizza making process. And again, I try to not eat too much salt but with this pizza I was practically begging for a little extra salt. Maybe it was just a bad batch/ we got there at the wrong time but 2 stars for the pizza itself. Everything else was fine (customer service was good  and tables were relatively clean but place itself could’ve been maintained better)",3
38,La Vera Pizzeria & Restaurant,"922 2nd Ave, New York, NY 10017, USA",4.1,Christian Garbutt,"I just bought pizza from here and look at what they served me lol. Im going to let the pictures speak for themselves. What an embarrassment of a pizza shop.

Ps. The napkins were from me wiping the pizza because it was so oily.",1
39,La Vera Pizzeria & Restaurant,"922 2nd Ave, New York, NY 10017, USA",4.1,Karel Kvita,We have stepped by for some pizza slices. We also got some meat balls with parmigiana cheese. The guys were really nice to us. The food was really good and the atmosphere was really authentic.,5
40,La Vera Pizzeria & Restaurant,"922 2nd Ave, New York, NY 10017, USA",4.1,Nu S,A great place to grab a slice and a drink for $5 on any day! I love sauce so I got the OG cheese slice. The pizza par cooked then finished when order so that it is hot and fresh. The dough is formed to a good NYC thin crust and they do have Sicilian crust options. They have both white and red pizza. I didn’t see cans of San Marzano tomatoes but the sauce was very good. The shop is air conditioned and spotless. The establishment had been given a Grade A rating when I visited. They take card with a $5 order. I’ll be back to try other slice options.,5
41,Wendy's,"714 3rd Ave, New York, NY 10017, USA",3.9,Vitorino Mello Oliveira,"This Wendy's location is a reliable go-to for a fast and satisfying meal. Their burgers are always fresh and delicious, and the service is quick and efficient. Plus, the prices are very reasonable. I would definitely recommend this place to anyone looking for a no-frills burger joint.",4
42,Wendy's,"714 3rd Ave, New York, NY 10017, USA",3.9,Chak Hong,Love the food at Wendy's.  Their burgers much juicier than the other big burger brands.  This branch however let down by a bombsite of a toilet - the staff kinda struggling at getting orders right and the manager... Well she let the chaos happen.,4
43,Wendy's,"714 3rd Ave, New York, NY 10017, USA",3.9,Aurélien Beauchêne,"First time at Wendy's, and not disappointed at all. Burger was excellent, fries were good, but only one drink fountain was working and not entirely...",4
44,Wendy's,"714 3rd Ave, New York, NY 10017, USA",3.9,Shany Thakur,"Stopped there for a quick lunch but their service was so slow (yes, I ordered through their app). They have a lot of servers but feel like there's a shortage of cooking stuff. The food was good though. They have a decent place to eat. If you are in the area give it a try. Hopefully they'll have more cooking stuff 🤞",3
45,Wendy's,"714 3rd Ave, New York, NY 10017, USA",3.9,Enya Wong,So glad to be able to try Wendy’s again while I was in the city. The one’s in my hometown have all closed down and I was thrilled to be able to taste a Frosty again. Food tasted way better here than the franchise that opened up here years ago.,5
46,$1.50 Fresh Pizza,"151 E 43rd St, New York, NY 10017, USA",4.5,Joseph Virkler,"If you're in the heart of Manhattan and craving a taste of authentic New York City pizza without breaking the bank, look no further than 1.50 Slice NYC Pizza on 43rd St. This unassuming pizzeria may not have the flashy decor or extravagant marketing campaigns, but what it lacks in frills, it more than makes up for in flavor and value.

From the moment you step inside, you're greeted by the tantalizing aroma of freshly baked pizza dough mingling with rich tomato sauce and gooey cheese. The atmosphere is lively and welcoming, with a steady stream of customers eager to get their hands on a slice of this affordable culinary delight.

But let's talk about the star of the show: the pizza itself. Each slice is a masterpiece of simplicity and taste. The crust is thin and crispy, providing the perfect canvas for the rich tomato sauce and generous sprinkling of cheese. Whether you opt for a classic cheese slice or venture into more adventurous territory with toppings like pepperoni, sausage, or mushrooms, you can rest assured that each bite will be bursting with flavor.

What truly sets 1.50 Slice NYC Pizza apart, however, is its unbeatable value. In a city where prices seem to climb higher every day, this pizzeria offers a welcome reprieve for budget-conscious diners. For just a dollar fifty, you can enjoy a slice of New York City's culinary heritage without breaking the bank.

But don't just take my word for it – the lines snaking out the door speak volumes about the popularity of this hidden gem. So if you find yourself in Midtown Manhattan with a craving for pizza, do yourself a favor and make your way to 1.50 Slice NYC Pizza on 43rd St. Your taste buds – and your wallet – will thank you.",5
47,$1.50 Fresh Pizza,"151 E 43rd St, New York, NY 10017, USA",4.5,Elemental Marketing,"Conveniently located a block away from Grand Central, this 99 Cent slice spot delivers on its promise. Pies are fresh out of the oven, and all of the toppings are readily available. Cheese and crust content were just right. Proper amount of oily without being greasy. If you're in the area with a couple of bucks to spare, be sure to stop by.",5
48,$1.50 Fresh Pizza,"151 E 43rd St, New York, NY 10017, USA",4.5,Rkrdo Azvdo,"Traveling, passing by or some how on a budget or on a hurry? 99 Cent Fresh Pizza definitely a great option. With $3 you can enjoy a really good 2 slices of cheese pizza plus a soda or water bottle. The place is simple and only offers to go. People are free to eat right there on the street or take it. Definitely a stop for everyone who likes some cheap local traditional fast food. Well located at 43rd St in Manhattan.",3
49,$1.50 Fresh Pizza,"151 E 43rd St, New York, NY 10017, USA",4.5,Saif Badr,"Just amazing, I have no idea of how are they able to provide this quality with that price, the people are too kind too, they gave us free slices while we waited for our pizza and made us pay for 2 instead of 4.
Absolutely worth a visit + it's fully halal, and they have pepperoni 😉",5
50,$1.50 Fresh Pizza,"151 E 43rd St, New York, NY 10017, USA",4.5,Victor Alonzo,"You can't beat $1.50 for a slice of pizza especially in this part of Manhattan. The service is fast, the fellas that run the place are really cool. Fresh hot pizza in less than two minutes, these fellas are on point. 👍😎",5
51,Angeletto,"890 2nd Ave, New York, NY 10017, USA",4.4,M M,"If you're craving an authentic Italian dining experience in East Midtown, look no further than Angeletto restaurant. From the moment I stepped through the doors, I knew I was in for a treat. The ambiance was warm and inviting, and the staff's attentive and gentle service made me feel right at home.

I started my evening with a crisp glass of champagne, setting the stage for what turned out to be a remarkable culinary journey. The Angeletto salad was a delightful prelude to the main course, and the grilled branzino was a true standout, perfectly prepared and bursting with flavor. To cap off the meal, I savored a special, delicious espresso that left me with a lingering sense of satisfaction.

Angeletto's charm extends beyond its delectable menu. The restaurant is well-suited for both intimate dates and lively gatherings, making it a versatile choice for any occasion. The extensive wine list offers a plethora of options, ensuring there's a perfect pairing for every dish.

In conclusion, Angeletto restaurant has won me over with its exceptional cuisine, welcoming atmosphere, and top-notch service. If you're in the mood for an unforgettable Italian dining experience, I highly recommend a visit to Angeletto. It's a culinary gem that's sure to leave you wanting more.",5
52,Angeletto,"890 2nd Ave, New York, NY 10017, USA",4.4,Anthony D'Elia,"Absolutely phenomenal!  Service is on point. The chef came and checked in on our table several times.  Even brought us home made lemoncello at the end of our meal. All the pastas were amazing, I will recommend this restaurant to anyone looking for a great Italian meal.",5
53,Angeletto,"890 2nd Ave, New York, NY 10017, USA",4.4,Sanket Sahasrabudhe,"I expected better food from an upscale Italian restaurant. The bread we got on the table was dry with a unusual taste to it. The Fettuccini Al Funghi was salty and undercooked. The drinks were good in options and taste though, which is why the 3 stars for food.
No complaints about the ambiance and service. The staff was very helpful and courteous.",3
54,Angeletto,"890 2nd Ave, New York, NY 10017, USA",4.4,Philip Co,"My wife and I rarely eat out at Italian restaurants. She’s half Italian, so we save ourselves for family meals. We were in Manhattan with our daughter and had an early dinner reservation, but just after noon, my wife suddenly had a craving for mussels. A quick search for mussels in Turtle Bay took us to Angeletto.

Our intention was to eat light. However, the gracious reception by the host, the pleasant surroundings and the interesting menu made us order more than we had intended. Our waiter was terrific and the chef even came out of the kitchen to say, “Hello!”

We ended up having the special of the day arugula salad, the mussels appetizer, which was a main in itself, black linguine with seafood, bucatini pasta and panna cotta. Everything was beautifully presented and delicious, and we cleared our plates.

In the end, we were glad that we had overindulged and are now questioning why we don’t eat out at Italian restaurants more often.",5
55,Angeletto,"890 2nd Ave, New York, NY 10017, USA",4.4,Alison Zeigler,"Really enjoyed Angeletto. Even though it was not very busy at the time, the wine, food and service were excellent! Nice wines by the glass list--the rose and barolo were especially delicious.
We will return. Highly recommend.",5
56,Cinco de Mayo,"153 E 43rd St, New York, NY 10017, USA",4.1,Carly Tebolt,"I’ve passed this place so many times o. My way to work and have been meaning to try it, today was the day and wow was it good ! The food is fresh and made quick enough for a short lunch break. Will definitely be getting food here again !",5
57,Cinco de Mayo,"153 E 43rd St, New York, NY 10017, USA",4.1,ruqaiba d,"Went to NYC for 5 nights, ate here twice 🤭 it was THAT delish. Really fresh, fast and close to the hotel! Had a burrito bowl with steak and the cinco de mayo plate. The salsa verde that comes with the meals really enhances the flavor!",5
58,Cinco de Mayo,"153 E 43rd St, New York, NY 10017, USA",4.1,Justin Thomas,"Check it out. I got their birria tacos. My God it's phenomenal. I travel the US for work and lord have mercy this little hole in the wall does it right. The consume has a little spice to it while the taco shells still have a bit of crunch. Little lime for some zest. Mind you they don't have a seating area, but again hole in the wall, but by far the best hole in the wall I've tried in a long time.",5
59,Cinco de Mayo,"153 E 43rd St, New York, NY 10017, USA",4.1,Cindy Chiu,"Delicious, authentic tacos al pastor. Reasonably priced at 3 for $12. Takeout only but there are some chairs and tables across the street, so you can enjoy the made-to-order tacos while they're fresh and hot.",5
60,Cinco de Mayo,"153 E 43rd St, New York, NY 10017, USA",4.1,v,One of the few reasonable priced taco places in midtown. I order for delivery to my job. My favorite part is when they send me these teeny tiny adorable little carrot cake muffins.,5
61,$1.50 Fresh Pizza,"473 Lexington Ave, New York, NY 10017, USA",4.5,Brandon Robinson,"Pretty blessed spot for a dollar slice. Good people, good vibes, decent pizza.
I agree with some other reviews that the crust could be a little less spongy, but hey... it's still a dang good slice. I went back for more.
Love seeing these pizzas flying out of the oven. They really are fresh.

This place and other dollar slice places are doing a public service as far as I'm concerned.",5
62,$1.50 Fresh Pizza,"473 Lexington Ave, New York, NY 10017, USA",4.5,Peter Litton,An ok slice. Cheese and sauce were decent but the bread was spongy—like the fresh dough had risen too much. I was seeking an original NYC Neapolitan-style slice and this wasn’t it.  Note: cash ONLY,3
63,$1.50 Fresh Pizza,"473 Lexington Ave, New York, NY 10017, USA",4.5,Nia Gaillard (Mint),Listen if you’re looking for a good Ole New York $1 slice this is the place to be. The cheese is cheesing and the sauce isn’t too much. The dough is so soft and crispy . The dough is risen so if you’re looking for a thin slice this is not your place!!! CASH ONLY!  absolutely love this place . The guy at the front is such a sweetheart ❤️✨🙏🏼,5
64,$1.50 Fresh Pizza,"473 Lexington Ave, New York, NY 10017, USA",4.5,C Neon,"This is a great NYC institution where you can get a slice of pizza for a buck.  The pizza is good, fast, and tasty.   Forget the atmosphere because the value is unbeatable.",3
65,$1.50 Fresh Pizza,"473 Lexington Ave, New York, NY 10017, USA",4.5,Yasmina Khoury,"To be honest for 99c I was extremely surprised that it is one of the bests oven pizza I ever had. I am craving it and would definitely go back especially for that price.
The bbq chicken is mouthwatering and the full size pizza price will blow your mind as well.",5
66,MIGHTY Bowl,"817 2nd Ave, New York, NY 10017, USA",4.3,saumikde,"Ordered the shrimp bangkok, and they forgot all the sauces. No fish sauce, no sambal and no lime juice. Disappointing",2
67,MIGHTY Bowl,"817 2nd Ave, New York, NY 10017, USA",4.3,H L,"Love this place. The Korean bowl was huge, and had It not been my only meal of the day you could easily split it between two people. The amount of beef in the bowl was quite shocking, and it was juicy and plump, not dry and chewy. The crisp sprouts and cucumbers added a nice crunch to the brown rice soaked in a delightfully spicy gochujang. I got a punch card for the 10th bowl free, so I’ll definitely be back. Staff were super pleasant as well!",5
68,MIGHTY Bowl,"817 2nd Ave, New York, NY 10017, USA",4.3,Olivia Ouyang,I ordered shanghai bowl and the beef surprised me with juicy and wonky taste! It is definitely not the type of steak you would expect for a salad but the slow stewed one in traditional Asian style. Highly recommended for a quick bite for a work lunch. Healthy and tasty.,5
69,MIGHTY Bowl,"817 2nd Ave, New York, NY 10017, USA",4.3,Ellen,"I've been satisfied the multiple times I've been there. Most recently I got the spicy Malaysian laksa with chicken. It was very flavorful with generous portions. Highly recommend it.

Another visit, I got their Manila bowl but the crispy pork belly was too dry and felt a bit old. I'd go for their laksa. Their Bangkok bowl was good with a generous portion of shrimp.",4
70,MIGHTY Bowl,"817 2nd Ave, New York, NY 10017, USA",4.3,Adriana Lee,"This place should be more popular! Love the variety of Asian flavors for bowls, which are filling and was ~$12 for my Penang bowl. Service was fast and friendly.",5
71,Overlook,"225 E 44th St, New York, NY 10017, USA",4.1,Elena Rott,"Their potato wedges are strange, wouldn’t recommend. Basically it’s one medium sized potato sliced into 4 big wedges and sold to you for $12. The most expensive potato I ever ate. Nothing special, mine at home are better, if I can cook better than you as a restaurant, you are definitely not worse my money. I joined for social purposes but they asked me to give my seat away to the group of people, so I needed to move by myself to a lonely table, and couldn’t connect to other people because I was cut off. Waste of money, very disappointing and not good at all. Food is not good.",3
72,Overlook,"225 E 44th St, New York, NY 10017, USA",4.1,John Fix,"Decent sports bar with standard bar food selection.  The service was great, atmosphere was typical ""dive"" sports bar with a friendly crowd.  On the down side, several of the TV's had poor connections so the game were were watching was lagging and jumpy.  And the food was just OK, nothing special.",3
73,Overlook,"225 E 44th St, New York, NY 10017, USA",4.1,BigErn 79,Great bar to watch BEARS games.  Was in town visiting from Chicago and it felt like I was catching the game at a neighborhood tavern.  Owner and staff were fantastic.  Looking forward to visiting again.,5
74,Overlook,"225 E 44th St, New York, NY 10017, USA",4.1,JJ Hoss,"A solid bar even for a Bears bar (Go Lions) it is a bit tough to get to. It has a nice outdoor space and 4 dartboards. Drinks are cold, food is nothing special but that's the case with most pubs! Should check out if you're in the area!",4
75,Overlook,"225 E 44th St, New York, NY 10017, USA",4.1,Pete Basica,"NYC's home to the Chicago Bears and a great place to watch a heartbreaking University of Illinois game.

Prices are reasonable.

The blue cheese NYC steak sandwich is a winner and the Manhattan Chowder robust.",5
76,NAYA - 44 & 3rd,"688 3rd Ave, New York, NY 10017, USA",4.4,Julia Hsia,"One of my top 3 spot for lunch on weekdays. Delicious and healthy. Definitely going back to try more options.

Chicken shawarma was good. Flavored and not dry.

Beef and lamb meatballs were good but a little bit dry.

✨Hummus was really nice.

Eggplant dip was pretty smoky.

Both pita and rice were over average!

And I recommend their baklava!💚",5
77,NAYA - 44 & 3rd,"688 3rd Ave, New York, NY 10017, USA",4.4,Julian Zhu,"First of all, I ordered a delivery so could not say anything about the restaurant atmosphere.

Great food. The delivery was packed very professionally with care.",5
